md5,title,base_level,prediction,ability,player_count,clear_count,est_level
35506a715969231f7d4cea8274346e77,Dog-Run Panic! -Despair-,32.0,0.6255983663226089,-0.37733250856399536,5.0,2.0,31.906455222707994
38490fdc959ecfb13d943e1cc7cc7aaf,"Lovers, [Hoppers,]",32.0,0.6248539242652019,-0.19443199038505554,42.0,31.0,31.9071996647654
2071eb219632ba1072b67d3a627cf108,さよならダイヤモンド -メスガキの穴-,32.0,0.6201828457093124,0.0021871905773878098,14.0,7.0,31.91187074332129
e4d3f2907ce7b35a3f9736db024756b8,D3C3MB3R [G0D],32.0,0.617969792898326,-0.39658164978027344,28.0,16.0,31.914083796132278
10d392fa0b8a455a885c0a3eb69c94d6,恋愛シンドローム -ふしぎなちから-,32.0,0.6172386878333735,-0.393598735332489,29.0,19.0,31.91481490119723
1781746c6ad683f0382b4714131ed8cc,Reinforced Soul,32.0,0.6140671210422767,-0.4987688958644867,12.0,9.0,31.917986467988325
5e05f6064ca48c572c931d50aa34fbbe,おわりのうた -終わる世界とバースデイ-,32.0,0.6121371688433522,-0.2899820804595947,14.0,8.0,31.91991642018725
bf1d6e8f15d53bdd35c3160b1f4567a8,Luv of Magical Synth [サテラ×ステラ],32.0,0.5963088172124105,-0.08225954324007034,37.0,19.0,31.935744771818193
e86e5e6e9b5409e86cd40d6c8cb402f6,whence [whither],32.0,0.5957197397791391,-0.22095251083374023,24.0,13.0,31.936333849251465
4a5c06c56de19b8450a955ee6b746b9b,"!nterroban(?, [ !)ualit'? ]",32.0,0.5917887842805825,-0.38303324580192566,17.0,9.0,31.94026480475002
ccacba9cc726f0502b25b0dbbbbbc403,Retronika [Ekstrem],32.0,0.5915757863771814,-0.49320369958877563,6.0,3.0,31.940477802653422
64dde592ef133610ebaa6664b60538f4,Love Blood [BLOODY+],32.0,0.5913118659093517,-0.3968023359775543,79.0,42.0,31.94074172312125
3e118905963bec7a8f153f2b8166e11b,時計仕掛けの少女 [メトロノーム],32.0,0.5887800364843931,-0.23938851058483124,23.0,14.0,31.94327355254621
a8d8b79e38535d10a68f17a811881820,Bloody Scarlet Nightmare [yumether],32.0,0.5865884377163674,-0.697822093963623,31.0,17.0,31.945465151314234
68f7337ffb77de90919f6fa68a4f6eb5,シレノ [DILUVIAL],32.0,0.5858985634389954,-0.3515338599681854,32.0,20.0,31.946155025591608
8710b19ab6a04c3a6a54389abb1bceed,your gaze [nightscape],32.0,0.5816923508907624,-0.7083092331886292,16.0,7.0,31.95036123813984
2e4ebb1e68f945799f1107e669d21fe5,Ruins Ray -Genocide-,32.0,0.5816041393490746,-0.589139997959137,3.0,3.0,31.95044944968153
7a7e23eb2a6f734152f520053422e939,Shiny☆Strike!!! [Oath to the Future],32.0,0.5805201442672934,-0.40681394934654236,28.0,17.0,31.95153344476331
d00e7d9111ad2bd2bba587616627fc69,諸星きらりのハピハピ☆恋愛論だにぃ [SR],32.0,0.579444576027822,-0.3931834101676941,38.0,23.0,31.952609013002782
dc1ac1d67463892d957b1d410773557f,Epic Bellum -universum- [BattleGalaxy],32.0,0.5776997897248638,-0.6004928350448608,49.0,28.0,31.95435379930574
894728e6137599a7f5540aaffd86500a,Re*incarnacion [BLACK RAITHER],32.0,0.5756978933831867,-0.6773130893707275,11.0,5.0,31.956355695647417
ab62158d8c2aa8fdf6c0430568a484d5,EAST GOLD (東金),32.0,0.5730683506358499,-0.5573442578315735,25.0,13.0,31.958985238394753
f4361759a5f83568b517a6d031c8841a,GAMEBOY -TO THE FUTURE-,32.0,0.5687744595526448,-0.18153204023838043,70.0,42.0,31.963279129477957
77920dee7732911b0921c3a87a8b06a8,Luna Express 2032 -Heaven-,32.0,0.5672402787239215,-0.5752426385879517,15.0,8.0,31.96481331030668
ace090f0f3246d5ea1bdb5a73f0e80a3,R3x1NSPELL -Lunatic-,32.0,0.5660189065942609,-0.210780531167984,15.0,9.0,31.96603468243634
0ebe1afbe14c578a694184390d318dfe,START-RESTART -O2therEX-,32.0,0.5635446240416249,-0.4574151635169983,37.0,21.0,31.968508964988978
8cdcb6ae2ac0d4313b12b89da0227561,Awaking Beat-From the next generation- [yumether],32.0,0.5635173718178915,-0.3973594009876251,34.0,19.0,31.968536217212712
3e70b21df5d475b503ab74a92ea3a26e,Damnation 565 [BWV],32.0,0.5618553069277958,-0.701225757598877,30.0,19.0,31.970198282102807
